Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country*+;City*+;Latitude;Longitude;Maintenance Circle Name; Site Type;Location ID;PrimAlias;Additional Site Details;Status
Dummy Company;ABBR-KEITA.1;KEITA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-LOUDOU.1;LOUDOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MADINA20P.1;MADINA20P.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MAGARIACOLOC.1;MAGARIACOLOC.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-MOULELA.1;MOULELA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-NEWHQ-EXP.1;NEWHQ-EXP.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NEWHQ-Ring1.1;NEWHQ-Ring1.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-PARK-TN.1;PARK-TN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RECASEMENT-SNCP.1;RECASEMENT-SNCP.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SAYE.1;SAYE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TERMINUS.1;TERMINUS.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TANCHILE.1;TANCHILE.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-TANOUT.1;TANOUT.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TENDA.1;TENDA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Hamidallaye - Banikosseye;Hamidallaye - Banikosseye;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Issaouane - Ourafane(3.13);Issaouane - Ourafane(3.13);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KANKARI-SNCP.1;KANKARI-SNCP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Kadelaboua - 1.21;Kadelaboua - 1.21;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Karkarra - 1.8;Karkarra - 1.8;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Karkarra - 1.9(Guidimoni);Karkarra - 1.9(Guidimoni);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-SONITEL.1;SONITEL.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-STADE-RING.1;STADE-RING.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TAPOA.1;TAPOA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TERA.1;TERA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TERACOLOC.1;TERACOLOC.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-BARMOU.1;TN-BARMOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-DOUKOUDOUKOU.1;TN-DOUKOUDOUKOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-MALLALABI.1;TN-MALLALABI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TESSAOUA-SNCP.1;TESSAOUA-SNCP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-BOULOUDJOUNGA.1;TN-BOULOUDJOUNGA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-KOLMANE.1;TN-KOLMANE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-MARADI7.1;TN-MARADI7.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-OURNO.1;TN-OURNO.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-YAGAGI.1;YAGAGI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-YAYA.1;YAYA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ZARIA1.1;ZARIA1.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Zinder2relf.1;Zinder2relf.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-BAGGA.1;BAGGA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BELANDE.1;BELANDE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-BOUKOKI-RING.1;BOUKOKI-RING.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Bastos.1;Bastos.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-CONTAINER-WIFI.1;CONTAINER-WIFI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DABNOU.1;DABNOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DANISSA.1;DANISSA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-DANTCHIRO-SNCP.1;DANTCHIRO-SNCP.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-DJABOYE.1;DJABOYE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DOUMEGA.1;DOUMEGA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-FRANCOPHONIE.1;FRANCOPHONIE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Filingue.1;Filingue.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-GAYAHQ.1;GAYAHQ.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GUESTHOUSE.1;GUESTHOUSE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GUIDANROUMJI-SNCP.1;GUIDANROUMJI-SNCP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GUILLEY.1;GUILLEY.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Gaya1relief.1;Gaya1relief.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-HANDICAP.1;HANDICAP.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KALGO.1;KALGO.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-LOGA.1;LOGA.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-LONANI.1;LONANI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MAGARIA-TOUNKOUR.1;MAGARIA-TOUNKOUR.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-MAGARIAK-SNCP.1;MAGARIAK-SNCP.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MALLANVILLE.1;MALLANVILLE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-NGUIGMI2RELF.1;NGUIGMI2RELF.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-NIA0056A-AEROPORTRING.1;NIA0056A-AEROPORTRING.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-OUNA.1;OUNA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-RABAMI-SNCP.1;RABAMI-SNCP.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAKANAMAT.1;TAKANAMAT.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TALLADJE2RELIEF.1;TALLADJE2RELIEF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-SIA.1;TN-SIA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TN-banybye2.1;TN-banybye2.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TAKORKA-SNCP.1;TAKORKA-SNCP.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-MANDA.1;TN-MANDA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-TAGRISS.1;TN-TAGRISS.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-ZENDER1RELF.1;ZENDER1RELF.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-ZINDER-Shelter.1;ZINDER-Shelter.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Abalak - 1.20;Abalak - 1.20;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Abalak - 1.21;Abalak - 1.21;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Agadez 1.16 - Tchiro Rep;Agadez 1.16 - Tchiro Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Akoubounou - 1.23;Akoubounou - 1.23;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Amataltal - 1.10;Amataltal - 1.10;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Baga - Tahoua;Baga - Tahoua;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Chetimari - 1.35(Boudoum);Chetimari - 1.35(Boudoum);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-DJOUNDJOU.1;DJOUNDJOU.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Dinkilmi - 1.52 (Rwafi);Dinkilmi - 1.52 (Rwafi);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Chadakori - Tibiri;Chadakori - Tibiri;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Dan Issa - Katsina Rep;Dan Issa - Katsina Rep;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Dosso Rep. - Garantcheday1;Dosso Rep. - Garantcheday1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Edir - 1.42(Bambey);Edir - 1.42(Bambey);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-FANDOU-MAYAKI.1;FANDOU-MAYAKI.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Farri 2 - 1.16(Dosso Rep);Farri 2 - 1.16(Dosso Rep);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Farri 2 - Bolbol;Farri 2 - Bolbol;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Filingue - 1.55(Bonkoukou);Filingue - 1.55(Bonkoukou);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-GUIDIGUIR.1;GUIDIGUIR.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Garantcheday1 - Dosso Rep;Garantcheday1 - Dosso Rep;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Gofo - 1.29(Dan Kassari);Gofo - 1.29(Dan Kassari);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Ibessetenenew - 1.24;Ibessetenenew - 1.24;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Issaouane - 1.13 (Mayahi);Issaouane - 1.13 (Mayahi);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KOONA.1;KOONA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KOUBIA3G.1;KOUBIA3G.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kakou - Konni;Kakou - Konni;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kargueri - 1.17(Gourselik);Kargueri - 1.17(Gourselik);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Karohane - Koree;Karohane - Koree;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Kokware Peulh - Kollo;Kokware Peulh - Kollo;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kollo - Kokware;Kollo - Kokware;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Konni - Bazaga;Konni - Bazaga;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kornaka - 1.20 (Sabon Mchi);Kornaka - 1.20 (Sabon Mchi);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-LAZARE-SNCP.1;LAZARE-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Loma - Tibiri Doutchi;Loma - Tibiri Doutchi;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Maine - 1.30;Maine - 1.30;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Maradi - Tibiri;Maradi - Tibiri;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-New HQ - 1.1;New HQ - 1.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Ourafane - 1. 10(Garare);Ourafane - 1. 10(Garare);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Ourafane - Issaouane 3.15;Ourafane - Issaouane 3.15;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TAKIETAREP-SNCP.1;TAKIETAREP-SNCP.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TN-SANDIRE.1;TN-SANDIRE.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Tamaske - KALFOU;Tamaske - KALFOU;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tamaya - 1.15;Tamaya - 1.15;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tamaya Rep - 1.17;Tamaya Rep - 1.17;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Techille Rep 1.4 - Arlit Rep;Techille Rep 1.4 - Arlit Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Tibiri - 2.4(Chadakori);Tibiri - 2.4(Chadakori);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Tibiri - 2.5(Maradi);Tibiri - 2.5(Maradi);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-MASSALATA.1;MASSALATA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Maine Rep. - 1.29;Maine Rep. - 1.29;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-BALAFON.1;BALAFON.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BONDABAKOIRA.1;BONDABAKOIRA.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Boune.1;Boune.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-COMINAK.1;COMINAK.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-DAMANA.1;DAMANA.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-DANGONA.1;DANGONA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DOUTCHI.1;DOUTCHI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-DROUM-MALORI.1;DROUM-MALORI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-MOKKO.1;MOKKO.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-NEWHQ-AMM3.1;NEWHQ-AMM3.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SIEGE-ORTN.1;SIEGE-ORTN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SNCPGOUNDAY.1;SNCPGOUNDAY.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TOURBOUNANI.1;TOURBOUNANI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-WORLDBANK.1;WORLDBANK.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Yantala.1;Yantala.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ABALAK-Relief.1;ABALAK-Relief.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-AEROPORTVillage.1;AEROPORTVillage.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ARNADI.1;ARNADI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-ATCHIDAKOFOTO-SNCP.1;ATCHIDAKOFOTO-SNCP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-BANESIEGE.1;BANESIEGE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BOKI.1;BOKI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-BOUKANDA-SNCP.1;BOUKANDA-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-BOUKOKI.1;BOUKOKI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BOUREMI.1;BOUREMI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-CAMPUS.1;CAMPUS.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CAREN.1;CAREN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DAGODARING.1;DAGODARING.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GOUGOUFEMA.1;GOUGOUFEMA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-HUAWEI.1;HUAWEI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KASSAMA.1;KASSAMA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KIOTAversBirni.1;KIOTAversBirni.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KOLLO.1;KOLLO.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-KONNI3rlf.1;KONNI3rlf.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KOUDOUMAOUA-SNCP.1;KOUDOUMAOUA-SNCP.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KOWEIT.1;KOWEIT.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Koirategui.1;Koirategui.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LAMORDE.1;LAMORDE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LAZARE.1;LAZARE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LIBERTE-06.1;LIBERTE-06.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LIDO.1;LIDO.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-LOSSAGUNGOU.1;LOSSAGUNGOU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MADAOUA.1;MADAOUA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MADAROUNFA.1;MADAROUNFA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-MALBAZA-SNCP.1;MALBAZA-SNCP.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MATANKARI.1;MATANKARI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-NEWHQ-SNCP.1;NEWHQ-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-NGUIGMI.1;NGUIGMI.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-NIA0033A-KOMBO.1;NIA0033A-KOMBO.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NWHQ06.1;NWHQ06.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RECASEMENT-EXP.1;RECASEMENT-EXP.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SIMIRI-SNCP.1;SIMIRI-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Sabon Machi - 2.1(Chadakori);Sabon Machi - 2.1(Chadakori);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TAHOUA-HQ.1;TAHOUA-HQ.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TEGUE.1;TEGUE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-BILDI.1;TN-BILDI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-MEHANA.1;TN-MEHANA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-SANAM.1;TN-SANAM.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Tchiro 1.13 - Tchiro Rep;Tchiro 1.13 - Tchiro Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Tibiri - Chadakori;Tibiri - Chadakori;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Tibiri Doutchi - 1.24(Kore);Tibiri Doutchi - 1.24(Kore);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Toroma1 - 1.11;Toroma1 - 1.11;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-CHICAL.1;CHICAL.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-DANKANOREP.1;DANKANOREP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GRANDMOSQUEE.1;GRANDMOSQUEE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Tibiri Doutchi - Kore;Tibiri Doutchi - Kore;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Toroma1 - 1.10;Toroma1 - 1.10;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-shiwangari.1;shiwangari.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-AGALI.1;AGALI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Aje Koria - Dakoro;Aje Koria - Dakoro;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-BALLEYARA - BANIKOSSOYE;BALLEYARA - BANIKOSSOYE;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Boudoum - 1.33;Boudoum - 1.33;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Boudoum - 1.33(Chetimari);Boudoum - 1.33(Chetimari);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-BougHQ2 - 1.3;BougHQ2 - 1.3;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Boune - 1.15;Boune - 1.15;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Chetimari - 1.35;Chetimari - 1.35;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-DABRE-SNCP.1;DABRE-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-Dabnou - Moujia;Dabnou - Moujia;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Dan Kassari - 1.31(Mouseka);Dan Kassari - 1.31(Mouseka);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Dan Kassari - Gofo;Dan Kassari - Gofo;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Dinkilm - Rwafi;Dinkilm - Rwafi;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-EAMAC.1;EAMAC.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-EDIR - BAMBEY;EDIR - BAMBEY;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Frontiere 1 - 1.14;Frontiere 1 - 1.14;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Garare - 1. 9 (Ourafane);Garare - 1. 9 (Ourafane);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Goudoumaria - 1.22;Goudoumaria - 1.22;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
